ADMISSION_YEAR,SOCIOECONOMICAL_INDEX,SEX,HIGHSCHOOL_TYPE,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,CITY_OF_BIRTH,ACADEMIC_LEVEL,COURSE_ID,YEAR,SEMESTER,PROFESSOR_ID,"('mean', 'ICM00166')","('mean', 'ICM00216')","('mean', 'ICM00604')","('mean', 'ICM00646')","('count', 'ICM00166')","('count', 'ICM00216')","('count', 'ICM00604')","('count', 'ICM00646')"
2002,7,M,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,6.65,5.95,5.300000000000001,6.1,0.0,3.0,2.0,1.0
2002,23,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.0,6.6,6.0,9.05,0.0,1.0,1.0,1.0
2002,8,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.25,6.05,6.0,6.35,0.0,1.0,2.0,1.0
2002,5,M,Nacional,1985,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,33586,8.1,6.35,7.0,7.0,0.0,1.0,1.0,1.0
2002,10,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,33586,7.25,6.0,6.05,6.05,0.0,1.0,1.0,1.0
2002,16,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,33586,6.4,6.125,5.95,7.4,0.0,2.0,2.0,1.0
2002,8,F,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.45,5.55,4.15,9.1,0.0,2.0,2.0,1.0
2002,11,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.45,8.25,8.45,7.2,0.0,1.0,1.0,1.0
2002,18,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,2752,7.6,7.8,8.4,8.5,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.15,7.95,7.5,9.45,0.0,1.0,1.0,1.0
2002,13,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.0,7.35,6.0,7.6,0.0,1.0,1.0,1.0
2002,14,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.05,6.85,6.25,6.0,0.0,1.0,1.0,1.0
2002,14,F,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,7.65,8.75,7.9,7.1,0.0,1.0,1.0,1.0
2002,12,M,Particular,1980,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.9,7.0,6.3,7.15,0.0,1.0,1.0,1.0
2002,18,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.6,6.0,6.375,6.55,0.0,1.0,2.0,1.0
2002,12,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.15,6.75,8.0,7.2,0.0,1.0,1.0,1.0
2002,18,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,41430,6.3,7.5,7.35,6.65,0.0,1.0,1.0,1.0
2002,26,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,9.05,8.55,8.5,8.7,0.0,1.0,1.0,1.0
2002,20,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.0,7.2,7.25,6.1,0.0,1.0,1.0,2.0
2002,10,M,Nacional,1984,ECUADOR,JIPIJAPA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.95,7.65,6.5,6.45,0.0,1.0,1.0,1.0
2002,11,M,Fisco-Misional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,8.5,7.0,8.95,9.1,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1984,ECUADOR,JIPIJAPA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,7.6,8.55,7.85,8.1,0.0,1.0,1.0,1.0
2002,10,M,Nacional,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.0,7.225,6.5,9.15,0.0,2.0,1.0,1.0
2002,5,M,Nacional,1983,ECUADOR,SUCRE,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.0,7.2,5.85,5.975,0.0,1.0,2.0,2.0
2002,9,F,Fiscal,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,7.5,5.875,6.25,8.05,0.0,2.0,1.0,1.0
2002,10,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,6.45,6.0,6.1,6.25,0.0,1.0,1.0,1.0
2002,15,M,Particular,1984,ECUADOR,PORTOVIEJO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,7.2,6.2,6.05,6.0,0.0,1.0,1.0,1.0
2002,4,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.65,7.0,6.1,7.1,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,6.0,5.75,6.4,6.95,0.0,2.0,1.0,1.0
2002,16,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,8.55,7.25,6.35,7.3,0.0,1.0,1.0,1.0
2002,24,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.0,6.05,6.05,6.425,0.0,1.0,1.0,2.0
2002,12,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,7.1,6.0,6.3,7.0,0.0,1.0,1.0,1.0
2002,26,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.6,6.1,6.2,6.625,0.0,1.0,1.0,2.0
2002,5,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.45,6.2,7.9,6.0,0.0,1.0,1.0,1.0
2002,21,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.1,7.15,6.3,6.4,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,7.5,7.95,6.1,7.55,0.0,1.0,1.0,1.0
2002,6,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.15,6.0,6.583333333333333,6.7,0.0,2.0,3.0,1.0
2002,12,M,Particular,1983,ECUADOR,RIOBAMBA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,7.45,8.5,6.05,7.6,0.0,1.0,1.0,1.0
2002,9,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.35,7.7,6.05,7.0,0.0,1.0,1.0,1.0
2002,6,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,8.05,8.2,6.8,6.8,0.0,1.0,1.0,1.0
2002,13,M,Fiscal,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.6,5.975,6.55,5.275,0.0,2.0,1.0,2.0
2002,32,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.65,7.35,7.6,6.85,0.0,1.0,1.0,1.0
2002,8,F,Nacional,1983,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,10760,7.5,7.05,6.05,6.6,0.0,1.0,1.0,1.0
2002,11,F,Particular,1984,ECUADOR,AMBATO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.5,7.9,6.324999999999999,5.7,0.0,1.0,2.0,2.0
2002,23,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,7.6,7.65,6.35,8.1,0.0,1.0,1.0,1.0
2002,24,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,41430,6.65,7.05,6.0,6.875,0.0,1.0,1.0,2.0
2002,14,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.05,5.725,6.033333333333334,6.1,0.0,2.0,3.0,2.0
2002,15,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.5,6.016666666666667,5.125,6.1,0.0,3.0,2.0,1.0
2002,15,M,Fiscal,1986,ECUADOR,MANTA,TERCER NIVEL (PREGRADO),ICM00216,2003,2S,22722,6.0,6.9,8.0,6.95,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,8.05,8.0,6.3,9.2,0.0,1.0,1.0,1.0
2002,6,F,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,7.9,8.3,7.9,7.0,0.0,1.0,1.0,1.0
2002,15,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,41430,6.25,7.15,7.05,7.9,0.0,1.0,1.0,1.0
2002,12,M,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,6.7,6.0,7.35,7.85,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.8,5.616666666666666,5.05,6.95,0.0,3.0,2.0,1.0
2002,20,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.0,6.0,6.05,6.45,0.0,1.0,1.0,1.0
2002,20,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.0,8.65,7.55,6.0,0.0,1.0,1.0,1.0
2002,20,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.3,8.65,8.4,6.7,0.0,1.0,1.0,1.0
2002,6,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.05,4.766666666666667,2.6666666666666665,6.0,0.0,3.0,3.0,1.0
2002,23,F,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,44941,6.35,6.0,6.5,7.5,0.0,1.0,1.0,1.0
2002,17,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.8,8.35,7.15,7.4,0.0,1.0,1.0,1.0
2002,14,M,Particular,1981,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.2,5.125,5.466666666666666,6.2,0.0,2.0,3.0,1.0
2002,9,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,6.0,6.0,7.25,6.15,0.0,1.0,1.0,1.0
2002,33,F,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,6.2,6.0,6.35,6.7,0.0,1.0,1.0,2.0
2002,9,F,Particular,1983,ECUADOR,LA LIBERTAD,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.15,6.0,6.45,6.65,0.0,1.0,1.0,1.0
2002,22,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.8,6.25,6.45,7.3,0.0,1.0,1.0,1.0
2002,21,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,8.3,6.75,6.5,6.675,0.0,1.0,1.0,2.0
2002,8,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.4,6.45,6.3,6.0,0.0,1.0,1.0,1.0
2002,11,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,8.1,5.675000000000001,6.15,6.0,0.0,2.0,2.0,1.0
2002,18,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.35,6.0,6.0,6.1,0.0,1.0,1.0,1.0
2002,6,F,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.45,5.949999999999999,6.1,8.25,0.0,2.0,1.0,1.0
2002,3,F,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.45,6.9,6.725,6.5,0.0,1.0,2.0,1.0
2002,27,F,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,8.1,7.75,7.9,6.55,0.0,1.0,1.0,1.0
2002,27,F,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.5,7.0,7.6,7.9,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,7.15,8.4,8.35,8.5,0.0,1.0,1.0,1.0
2002,16,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.0,6.0,6.050000000000001,6.9,0.0,1.0,2.0,1.0
2002,9,M,Fisco-Misional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.6,5.833333333333333,5.625,7.95,0.0,3.0,2.0,1.0
2002,12,M,Particular,1986,ECUADOR,BABAHOYO,TERCER NIVEL (PREGRADO),ICM00216,2002,3S,2752,7.5,8.0,6.25,7.3,0.0,1.0,1.0,1.0
2002,9,F,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,33586,6.85,7.45,8.1,6.35,0.0,1.0,1.0,1.0
2002,31,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00604,2002,3S,22722,6.05,6.0,6.25,6.8,0.0,1.0,1.0,1.0
2002,27,F,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,10760,7.25,7.3,8.0,8.25,0.0,1.0,1.0,1.0
2002,17,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,10760,6.65,8.6,7.5,6.95,0.0,1.0,1.0,1.0
2002,13,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,3S,41430,7.6,8.0,7.1,8.6,0.0,1.0,1.0,1.0
2002,21,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,2752,6.5,5.699999999999999,6.7,8.3,0.0,2.0,1.0,1.0
2002,10,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.0,6.3,5.55,6.3,0.0,1.0,2.0,2.0
2002,24,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,2752,6.15,6.15,6.45,5.8,0.0,1.0,1.0,2.0
2002,9,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,7.45,6.6,5.775,7.3,0.0,2.0,2.0,1.0
2002,12,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,7.8,6.2,7.25,6.75,0.0,1.0,1.0,1.0
2002,8,M,Particular,1981,ECUADOR,NAPO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,10760,6.15,6.1,4.783333333333333,6.35,0.0,1.0,3.0,2.0
2002,20,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.0,4.633333333333333,4.583333333333333,3.825,0.0,3.0,3.0,2.0
2002,9,F,Particular,1983,ECUADOR,QUEVEDO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,8.5,6.7,6.0,6.75,0.0,1.0,1.0,1.0
2002,7,M,Fiscal,1984,ECUADOR,QUEVEDO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,2752,6.45,6.0,4.225,6.25,0.0,1.0,2.0,1.0
2002,5,F,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,5512,6.05,5.933333333333334,3.85,6.8,0.0,3.0,2.0,1.0
2002,13,M,Particular,1983,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,2752,6.1,6.55,5.925,6.575,0.0,1.0,2.0,2.0
2002,7,M,Nacional,1982,ECUADOR,CALUMA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,7.75,5.075,5.2,6.4,0.0,2.0,3.0,1.0
2002,6,F,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.7,4.2,4.916666666666667,4.8,0.0,3.0,3.0,2.0
2002,6,M,Nacional,1981,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,2752,6.6,6.0,6.8,6.5,0.0,1.0,1.0,1.0
2002,11,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,2752,7.3,6.0,6.9,6.4,0.0,1.0,1.0,1.0
2002,6,M,Fiscal,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,39926,6.0,6.233333333333333,6.15,6.85,0.0,3.0,2.0,1.0
2002,10,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.35,6.65,5.925000000000001,6.7,0.0,1.0,2.0,2.0
2002,10,M,Particular,1985,ECUADOR,PLAYAS,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,7.45,8.95,7.0,7.75,0.0,1.0,1.0,1.0
2002,8,F,Fiscal,1985,ECUADOR,VENTANAS,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,7.1,7.55,6.75,7.45,0.0,1.0,1.0,1.0
2002,5,M,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,7.35,7.3,6.275,7.95,0.0,1.0,2.0,1.0
2002,5,M,Fiscal,1985,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,39926,7.0,6.0,6.65,6.3,0.0,1.0,1.0,1.0
2002,7,M,Fiscal,1985,ECUADOR,BABAHOYO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.6,6.0,5.75,6.35,0.0,1.0,2.0,1.0
2002,10,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,6.6,6.65,6.15,6.85,0.0,1.0,1.0,1.0
2002,10,M,Fiscal,1983,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,33298,6.6,6.35,6.55,7.8,0.0,1.0,1.0,1.0
2002,18,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.7,7.35,6.3,6.25,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,39926,6.95,8.05,6.1,6.95,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.2,6.9,6.6,6.25,0.0,1.0,1.0,1.0
2002,7,M,Nacional,1983,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.2,6.2,5.625,5.225,0.0,1.0,2.0,2.0
2002,7,F,Fiscal,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.7,4.025,2.783333333333333,4.133333333333334,0.0,2.0,3.0,3.0
2002,6,M,Particular,1984,ECUADOR,CHONE,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,7.55,7.3,6.85,8.05,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,6.0,6.5,5.85,6.75,0.0,1.0,2.0,1.0
2002,7,F,Nacional,1984,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.45,5.475,4.75,7.0,0.0,2.0,2.0,1.0
2002,12,M,Particular,1984,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,30468,7.5,6.9,5.525,6.4,0.0,1.0,2.0,1.0
2002,11,M,Particular,1982,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.15,6.25,5.95,6.15,0.0,1.0,2.0,1.0
2002,6,M,Nacional,1984,ECUADOR,SANTO DOMINGO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,7.1,5.3,6.0,6.85,0.0,3.0,1.0,1.0
2002,6,M,Nacional,1983,ECUADOR,CHARAPOTO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,7.8,7.1,6.0,8.9,0.0,1.0,1.0,1.0
2002,10,M,Fiscal,1983,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,7.05,8.0,6.1,8.95,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.5,6.0,6.15,6.800000000000001,0.0,1.0,1.0,2.0
2002,8,M,Nacional,1983,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.25,7.45,6.05,6.55,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.4,6.0,6.425,6.15,0.0,1.0,2.0,1.0
2002,8,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,5512,6.0,6.1,6.5,6.65,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1985,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,5512,8.9,8.75,8.85,9.55,0.0,1.0,1.0,1.0
2002,14,F,Particular,1984,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,5512,6.0,7.05,5.4,7.1,0.0,1.0,2.0,1.0
2002,11,M,Fiscal,1985,ECUADOR,LOJA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,5512,8.35,8.1,6.8,9.15,0.0,1.0,1.0,1.0
2002,8,M,Nacional,1983,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.05,5.1,6.0,7.4,0.0,2.0,1.0,1.0
2002,7,F,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,7.0,6.25,5.825,6.15,0.0,1.0,2.0,1.0
2002,6,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,2752,6.15,6.0,5.416666666666667,6.0,0.0,1.0,3.0,1.0
2002,6,F,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,7.5,7.9,5.550000000000001,7.7,0.0,1.0,2.0,1.0
2002,8,F,Nacional,1985,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,5512,6.35,6.5,6.449999999999999,7.65,0.0,1.0,2.0,1.0
2002,11,M,Fiscal,1983,ECUADOR,ESMERALDAS,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.6,3.75,2.8000000000000003,5.525,0.0,3.0,3.0,2.0
2002,8,F,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.4,5.65,6.075,6.1,0.0,2.0,2.0,1.0
2002,9,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.1,7.0,6.55,7.05,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,MANTA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,2752,6.0,6.0,5.775,5.425,0.0,1.0,2.0,2.0
2002,11,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.25,6.45,6.15,7.7,0.0,1.0,2.0,1.0
2002,8,F,Fiscal,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.05,6.05,6.0,7.0,0.0,1.0,1.0,1.0
2002,8,F,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,44941,6.6,4.35,6.0,6.6,0.0,2.0,1.0,1.0
2002,16,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,41430,6.6,5.9,5.5,6.2,0.0,2.0,2.0,2.0
2002,8,M,Fiscal,1983,ECUADOR,SANTA ELENA,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,10760,6.0,6.15,6.0,6.35,0.0,1.0,1.0,1.0
2002,8,M,Fiscal,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,2S,33586,6.0,6.25,6.4,6.55,0.0,2.0,1.0,1.0
2002,13,F,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,2S,38816,6.65,6.4,5.25,5.574999999999999,0.0,1.0,2.0,2.0
2003,20,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00604,2002,3S,46223,8.65,8.5,6.4,9.55,0.0,1.0,1.0,1.0
